leakage_type,customer_id,estimated_revenue_loss,estimated_loss,affected_customers,recommended_action,evidence,run_id,generated_at
Active Usage Without Billing,CUST-A7DF862D,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-A7DF862D has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-AFE0FEA3,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-AFE0FEA3 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-A5902619,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-A5902619 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-D1F8AA1E,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-D1F8AA1E has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-D9553E44,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-D9553E44 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-00059D36,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-00059D36 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-28B15C1D,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-28B15C1D has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-58076542,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-58076542 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-0BD87492,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-0BD87492 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-A3F13D0D,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-A3F13D0D has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-177F19E3,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-177F19E3 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-69FD7EE0,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-69FD7EE0 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-71433423,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-71433423 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-930F78FC,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-930F78FC has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-17F02B0D,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-17F02B0D has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-B563BD25,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-B563BD25 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-50E7F1E6,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-50E7F1E6 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-A5DB6D51,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-A5DB6D51 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-39BBF790,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-39BBF790 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-71168D85,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-71168D85 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-1A7BA5A5,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-1A7BA5A5 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-717AFC32,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-717AFC32 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-A3E60195,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-A3E60195 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-F080304F,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-F080304F has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-2786C911,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-2786C911 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-DDD4BD2F,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-DDD4BD2F has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-36D1175E,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-36D1175E has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-0A2F47D3,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-0A2F47D3 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-56397C43,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-56397C43 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-7A7AF523,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-7A7AF523 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-159DDF9F,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-159DDF9F has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-B2FBA988,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-B2FBA988 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-E1D8DEEE,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-E1D8DEEE has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-4879F0F2,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-4879F0F2 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-87833829,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-87833829 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-366BD711,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-366BD711 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-02593FD4,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-02593FD4 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-FFCCAAF3,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-FFCCAAF3 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-F1717332,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-F1717332 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
