intervention_id,recommendation_title,category,target_segment,affected_customers,estimated_revenue_impact,expected_action,suggested_owner,confidence_level,effort_level,priority_score,priority_band
IV-4EFF0D56,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Mid-Market,1,49.0,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Customer Success Manager,Medium,Low,31.85,Low
IV-A8C66F92,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Startup,1,49.0,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Customer Success Manager,Medium,Low,31.85,Low
IV-5A5DC4F3,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Startup,1,49.0,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Customer Success Manager,Medium,Low,31.85,Low
IV-78764F28,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-A8C27B6A,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-DBA79567,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-60FE8559,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-8FB4C3CE,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-FD169742,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-7DE0BCF3,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-ACD4E816,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-933B2E6C,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-518F4117,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-038660ED,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-62299BE3,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-504C52AE,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-3FEDE4E0,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-008E1FA3,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-1B6E2AA0,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-F5FD70F2,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-1FA1B988,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-4E098B9D,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-3E78F925,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-A311898E,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-3B5DE865,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-296B06BF,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-48476CB7,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-5AD9CDCE,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-A7DFE041,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-D51285D9,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-761A3351,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-CE83B9A5,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-E0E64F27,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-E81C8CF1,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-5D8378D4,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-FE85AC23,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-BEBA7761,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-E7605655,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
IV-A8DC2933,SMB Re-engagement Offer — High Churn Risk,retention,SMB,1,49.0,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,Marketing Automation,Medium,High,10.62,Low
