customer_id,segment,is_active,signup_date,country,acquisition_channel,plan,subscription_status,current_mrr,total_revenue,latest_usage_frequency,usage_trend,latest_nps,support_ticket_count,failed_payment_count,churn_risk_score,churn_risk_band,revenue_at_risk,main_driver,recommended_action,health_status,revenue_segment,usage_segment,risk_segment,nps_segment,run_id,generated_at
CUST-BBF692F1,Startup,True,2024-06-08 17:00:51,USA,Referral,Basic,Active,49.0,1078.0,17.956521739130434,Declining,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-7FE1026A,SMB,False,2024-09-18 22:05:12,USA,Direct,Basic,Canceled,0.0,343.0,381.95,Increasing,,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C9BEF5B3,Startup,True,2024-05-12 11:55:48,USA,Paid Social,Premium,Active,499.0,9980.0,95.45833333333333,Stable,10.0,5.0,4.0,0.6000000000000001,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-CE6A09BF,Enterprise,True,2024-11-14 15:41:35,Australia,Direct,Pro,Active,199.0,3383.0,156.77777777777777,Stable,10.0,2.0,1.0,0.4,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-E7C38C77,Startup,True,2024-07-12 23:39:22,Canada,Outbound Sales,Basic,Active,49.0,1078.0,441.40909090909093,Increasing,,5.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-613397F8,Startup,True,2025-10-01 05:31:49,Australia,Direct,Premium,Active,499.0,2994.0,131.14285714285714,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-1696C5EE,Mid-Market,False,2025-05-17 11:07:51,Canada,Organic Search,Pro,Canceled,0.0,1592.0,134.5,Stable,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-E3298F75,Mid-Market,True,2026-04-16 13:11:16,UK,Organic Search,Pro,Past Due,199.0,199.0,77.0,Increasing,,0.0,0.0,0.0,Low,0.0,None,Past-Due Account Escalation,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-1072FC4D,Startup,False,2025-10-30 01:54:34,Germany,Direct,Basic,Canceled,0.0,294.0,168.57142857142858,Stable,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C54E34C4,Mid-Market,False,2025-07-21 10:14:38,Australia,Direct,Pro,Canceled,0.0,1393.0,336.3,Declining,3.0,3.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-CA8C36C7,SMB,True,2025-05-07 19:10:11,Canada,Outbound Sales,Basic,Active,49.0,490.0,191.08333333333334,Stable,,1.0,1.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-15F7F672,Startup,True,2024-06-09 18:50:43,USA,Direct,Premium,Active,499.0,9980.0,286.9130434782609,Increasing,7.0,5.0,1.0,0.6000000000000001,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-086BBBEE,SMB,True,2024-06-21 05:55:32,UK,Referral,Basic,Active,49.0,1078.0,173.95652173913044,Stable,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-7ADF4DD7,SMB,True,2025-07-24 21:43:59,Australia,Direct,Premium,Active,499.0,4990.0,395.6,Stable,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-1A0CB43B,SMB,True,2024-05-04 04:43:23,Canada,Paid Social,Premium,Active,499.0,11477.0,68.08333333333333,Stable,,2.0,1.0,0.4,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-E8649F9B,Mid-Market,False,2024-05-31 21:58:53,Australia,Referral,Premium,Canceled,0.0,2994.0,416.625,Declining,,3.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-8A72DAB6,Startup,True,2024-10-07 23:15:29,Canada,Referral,Basic,Active,49.0,833.0,112.21052631578948,Increasing,,1.0,2.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-7CA32E0C,SMB,False,2026-02-05 10:13:58,USA,Referral,Basic,Canceled,0.0,98.0,1.0,Increasing,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Low Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-13862B85,Mid-Market,False,2025-04-01 00:27:21,Australia,Organic Search,Pro,Canceled,0.0,597.0,329.0,Declining,4.0,3.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Mid Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-02F3C2E0,SMB,False,2025-09-30 23:48:41,Germany,Referral,Pro,Canceled,0.0,1194.0,122.125,Stable,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-FD677D6E,Startup,True,2025-02-25 10:34:14,Germany,Paid Social,Enterprise,Active,1999.0,25987.0,121.26666666666667,Stable,8.0,2.0,1.0,0.4,High,1999.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-A313C5AC,Mid-Market,True,2024-09-04 09:11:59,Australia,Referral,Basic,Active,49.0,931.0,310.1,Declining,7.0,1.0,1.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-A7F74437,Startup,True,2025-01-26 22:39:44,USA,Referral,Premium,Active,499.0,5489.0,213.25,Declining,8.0,3.0,2.0,0.6000000000000001,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-CAD33DA8,Startup,True,2024-07-06 22:57:07,Australia,Referral,Basic,Active,49.0,980.0,231.13636363636363,Stable,,2.0,2.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-2D54887F,Startup,True,2025-11-14 06:50:05,UK,Outbound Sales,Basic,Past Due,49.0,245.0,54.5,Declining,,1.0,1.0,0.4,High,0.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-953AEDF2,Startup,True,2024-09-11 23:30:07,Australia,Direct,Basic,Active,49.0,931.0,506.8,Declining,,3.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D4BE0FEC,Startup,True,2025-01-30 18:07:19,USA,Organic Search,Premium,Past Due,499.0,6986.0,32.9375,Stable,,2.0,1.0,0.4,High,0.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-CE5B1F64,Startup,True,2026-04-16 10:04:34,Canada,Referral,Basic,Active,49.0,49.0,148.0,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Low Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-33A06EC3,Mid-Market,True,2025-07-07 03:11:45,Germany,Referral,Basic,Active,49.0,392.0,137.6,Stable,5.0,0.0,2.0,0.6000000000000001,High,49.0,Low NPS,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-0BE4D99F,Startup,True,2025-03-31 17:58:56,USA,Organic Search,Premium,Active,499.0,6487.0,381.42857142857144,Stable,7.0,4.0,1.0,0.6000000000000001,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C2D65C19,SMB,True,2025-06-01 09:35:01,USA,Organic Search,Pro,Past Due,199.0,2189.0,18.90909090909091,Declining,5.0,5.0,0.0,0.4,High,0.0,Low NPS,Past-Due Account Escalation,At Risk,Enterprise Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-08BC4E1F,SMB,False,2025-11-24 09:05:53,Australia,Paid Social,Basic,Canceled,0.0,196.0,54.5,Increasing,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D0F54477,Startup,True,2024-11-02 18:31:14,USA,Outbound Sales,Basic,Active,49.0,833.0,421.8888888888889,Declining,,4.0,1.0,0.6000000000000001,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-E25D3B3E,Startup,False,2025-08-08 13:52:26,Germany,Direct,Pro,Canceled,0.0,1393.0,222.55555555555554,Stable,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D9354085,Startup,False,2026-01-28 01:33:19,Australia,Outbound Sales,Basic,Canceled,0.0,98.0,38.0,Declining,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Low Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-BD5EF8C7,SMB,True,2025-06-22 20:40:42,Germany,Outbound Sales,Basic,Active,49.0,539.0,145.36363636363637,Increasing,,3.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-BC3D717B,SMB,True,2025-03-22 23:22:53,Canada,Direct,Pro,Active,199.0,2587.0,32.714285714285715,Increasing,9.0,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-24852325,SMB,True,2024-08-14 22:40:55,Canada,Referral,Basic,Active,49.0,1029.0,491.4761904761905,Declining,,5.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-085FF7A4,SMB,True,2024-10-29 06:01:56,Germany,Paid Social,Pro,Active,199.0,3383.0,367.10526315789474,Stable,,1.0,2.0,0.4,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-41CB7D57,SMB,True,2026-03-22 14:20:54,Canada,Organic Search,Basic,Active,49.0,98.0,105.0,Stable,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Low Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C2ECF888,Mid-Market,True,2025-05-31 02:52:27,Canada,Paid Social,Basic,Active,49.0,490.0,312.9166666666667,Declining,8.0,4.0,1.0,0.6000000000000001,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-EF00E7FB,Mid-Market,False,2024-12-06 23:31:22,USA,Direct,Basic,Canceled,0.0,637.0,264.3529411764706,Increasing,,2.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-E02C01B0,Startup,False,2025-03-02 09:48:47,Germany,Organic Search,Basic,Canceled,0.0,637.0,314.57142857142856,Declining,7.0,3.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-02593FD4,SMB,False,2025-06-26 22:51:41,Germany,Paid Social,Basic,Canceled,0.0,441.0,260.27272727272725,Increasing,,4.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-EE98A6C2,Startup,True,2025-05-28 09:49:33,Germany,Organic Search,Basic,Active,49.0,588.0,128.5,Stable,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C34D3634,Startup,True,2025-09-23 20:04:28,USA,Referral,Enterprise,Past Due,1999.0,15992.0,434.0,Declining,,2.0,0.0,0.0,Low,0.0,None,Past-Due Account Escalation,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-9A4516FB,Enterprise,False,2024-11-04 23:16:15,Germany,Outbound Sales,Premium,Canceled,0.0,1996.0,393.3333333333333,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-15EA71C8,Mid-Market,True,2025-08-17 22:33:53,Germany,Outbound Sales,Basic,Active,49.0,392.0,235.55555555555554,Stable,7.0,2.0,1.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-8B210ABC,SMB,True,2025-03-20 03:42:15,USA,Paid Social,Pro,Active,199.0,2388.0,93.0,Stable,,2.0,1.0,0.4,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-45768FDF,Startup,True,2026-03-18 15:12:50,Australia,Direct,Pro,Active,199.0,398.0,420.5,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C24889BF,SMB,True,2024-08-24 06:48:26,Canada,Outbound Sales,Premium,Active,499.0,8483.0,416.95238095238096,Declining,,3.0,3.0,0.6000000000000001,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-F6CF1F14,SMB,True,2024-08-17 08:39:03,Canada,Direct,Basic,Past Due,49.0,931.0,71.61904761904762,Declining,,3.0,0.0,0.2,Medium,0.0,High Support Burden,Past-Due Account Escalation,Watch,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-62783F73,Startup,True,2025-04-03 00:15:22,Germany,Paid Social,Basic,Active,49.0,637.0,33.0,Stable,7.0,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-A4FFEC43,Startup,True,2025-05-07 02:20:23,Canada,Paid Social,Basic,Active,49.0,490.0,159.0,Stable,9.0,0.0,1.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-DE916C2D,SMB,True,2025-09-17 08:08:00,Canada,Referral,Basic,Active,49.0,392.0,261.375,Stable,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-B9C64547,Enterprise,True,2025-02-19 22:40:57,UK,Direct,Basic,Active,49.0,686.0,165.33333333333334,Increasing,,4.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D2A28B08,Mid-Market,True,2026-02-27 00:18:08,Australia,Outbound Sales,Premium,Active,499.0,1497.0,118.66666666666667,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-DD9C9C19,Mid-Market,True,2025-04-12 03:26:10,Australia,Outbound Sales,Enterprise,Active,1999.0,23988.0,385.53846153846155,Stable,2.0,5.0,1.0,0.8,Critical,1999.0,Low NPS,Automated Payment Recovery — Failed Transaction,Critical,Enterprise Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-470E76EC,Mid-Market,False,2024-08-03 09:58:25,USA,Organic Search,Basic,Canceled,0.0,98.0,171.47619047619048,Increasing,,4.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Low Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-508E5336,SMB,True,2024-07-27 00:41:27,Germany,Referral,Pro,Past Due,199.0,3980.0,206.8181818181818,Declining,,4.0,2.0,0.6000000000000001,High,0.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-F7C8A8E5,Startup,True,2026-04-11 14:04:13,USA,Paid Social,Basic,Active,49.0,49.0,276.0,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Low Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-9F7A2781,SMB,False,2024-08-06 21:20:15,UK,Direct,Pro,Canceled,0.0,2189.0,375.2857142857143,Declining,,3.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D5C74D33,Startup,True,2026-03-23 22:21:10,Australia,Paid Social,Pro,Active,199.0,199.0,312.0,Declining,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-46115E7D,SMB,False,2024-11-19 23:53:00,USA,Paid Social,Basic,Canceled,0.0,245.0,365.1111111111111,Declining,7.0,3.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Mid Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3A17DC03,Startup,True,2024-07-08 04:31:47,UK,Paid Social,Premium,Active,499.0,8982.0,152.3181818181818,Increasing,2.0,3.0,3.0,0.8,Critical,499.0,Low NPS,Automated Payment Recovery — Failed Transaction,Critical,Enterprise Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-BF72E0BD,Startup,True,2024-12-09 10:25:28,UK,Organic Search,Enterprise,Active,1999.0,31984.0,324.0,Stable,8.0,2.0,1.0,0.4,High,1999.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-CE47CB2D,Startup,True,2025-07-23 17:30:34,Germany,Referral,Pro,Active,199.0,1592.0,410.0,Increasing,,4.0,2.0,0.6000000000000001,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-FD080CF5,Startup,True,2025-03-09 08:51:51,Canada,Organic Search,Pro,Active,199.0,2786.0,123.07142857142857,Declining,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-AC37F2A1,SMB,False,2025-11-25 11:22:06,Canada,Paid Social,Pro,Canceled,0.0,398.0,194.16666666666666,Declining,,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-67EDAE36,Mid-Market,False,2025-07-21 00:30:06,Australia,Organic Search,Basic,Canceled,0.0,147.0,308.1,Declining,5.0,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-BCB71E49,SMB,False,2025-02-17 13:44:05,Canada,Organic Search,Basic,Canceled,0.0,147.0,148.8,Increasing,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-6FAE935A,SMB,False,2025-08-07 06:42:07,Germany,Paid Social,Pro,Canceled,0.0,1393.0,182.77777777777777,Declining,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-78BD2A77,Startup,True,2026-04-10 04:01:30,USA,Outbound Sales,Basic,Active,49.0,49.0,176.0,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Low Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-87833829,SMB,False,2025-02-25 14:55:36,UK,Outbound Sales,Premium,Canceled,0.0,5489.0,254.8,Stable,,0.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-FD3F88A8,Startup,True,2024-08-21 00:20:00,Australia,Paid Social,Pro,Active,199.0,3980.0,54.095238095238095,Declining,,4.0,1.0,0.6000000000000001,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3D7A90FD,SMB,False,2025-02-23 09:52:48,Australia,Direct,Pro,Canceled,0.0,1791.0,367.53333333333336,Increasing,,5.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
